SR_NUM	INSPECT_ID	STREET	ADDRESS_2	APT_FLOOR	CITY	STATE	ZIP	CENSUS_TRACT	REQUEST_TYPE	PROPERTY_TYPE	NUM_UNITS	EMERGENCY_TYPE	INSPECTOR_ID
HCE-20130529-4174	120362	1908  MONONGAHELA AVENUE 			SWISSVALE	PA	15218	55153	Community Environment	MULTI FAMILY	2	NON EMERGENCY	18
HCE-20130812-5351	120363	7355  DENNISTON AVENUE 			SWISSVALE	PA	15218	55153	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	18
HCE-20131021-6798	120364	500  SEDDON AVENUE 			BRADDOCK	PA	15104		Community Environment	SINGLE FAMILY	1	NON EMERGENCY	18
HCE-20131120-7013	120365	1721  GRANDVIEW AVENUE 			NORTH BRADDOCK	PA	15104	55120	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	18
HCE-20131007-6634	120366	2208  MILLIGAN AVENUE 			SWISSVALE	PA	15218	55151	Complaint Housing	SINGLE FAMILY	1	NON EMERGENCY	18
HCE-20130731-5116	120368	605  SOUTH AVENUE 			VERONA	PA	15147	55240	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	11
HCE-20130805-5208	120373	1418  HAMILTON STREET 			MC KEESPORT	PA	15132	55520	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	4
HCE-20131009-6653	120376	407  PACIFIC AVENUE 			MC KEESPORT	PA	15132	55522	Complaint Housing	SINGLE FAMILY	1	NO HEAT	4
HCE-20131002-6591	120381	2215  SYLVAN AVENUE 			MC KEESPORT	PA	15132	55519	Complaint Housing	SINGLE FAMILY	1	NON EMERGENCY	4
HCE-20130930-6582	120382	536  BRUSHTON AVENUE 			PITTSBURGH	PA	15208	31304	Community Environment	MULTI FAMILY	3	NON EMERGENCY	88
HCE-20130626-4709	120383	724  MIDDLE AVENUE 			WILMERDING	PA	15148	55080	Complaint Housing	SINGLE FAMILY	1	NO WATER	15
HCE-20131104-6874	120384	4321  VISTAVIEW STREET 		1ST FLOOR	WEST MIFFLIN	PA	15122	54882	Complaint Housing	SINGLE FAMILY	1	NO WATER	15
HCE-20130901-6283	120386	1019  VALONIA STREET 			PITTSBURGH	PA	15220	32020	Complaint Housing	SINGLE FAMILY	1	NON EMERGENCY	83
HCE-20131114-6972	120387	11979  FRANKSTOWN ROAD 		APT #101	PENN HILLS	PA	15235	55652	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	19
HCE-20130808-5275	120390	1718  PIONEER AVENUE 			PITTSBURGH	PA	15226	31917	Complaint Housing	SINGLE FAMILY	1	NON EMERGENCY	41
HCE-20120511-4242	120392	186  43RD 1/2 STREET 			PITTSBURGH	PA	15201	30901	Complaint Housing	SINGLE FAMILY	1	NO WATER	3
HCE-20130909-6304	120395	2801  WYLIE AVENUE 			PITTSBURGH	PA	15219	30508	Community Environment	MULTI FAMILY	5	NON EMERGENCY	4
HCE-20130528-4124	120926	24  RIVER ROAD 			PLUM	PA	15068	55264	Complaint Housing	SINGLE FAMILY	1	NON EMERGENCY	5
HCE-20130405-3211	120928	407  40TH STREET 			PITTSBURGH	PA	15224	30903	Complaint Housing	SINGLE FAMILY	1	NON EMERGENCY	3
HCE-20130722-5000	120931	1307  UNION STREET 		APT#1	MC KEESPORT	PA	15132	55523	Complaint Housing	MULTI FAMILY	2	NO WATER	4
HCE-20130530-4152	120932	324 W FOURTEENTH AVENUE 		APT#1	HOMESTEAD	PA	15120	54838	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	4
HCE-20130606-4287	120934	408  PACIFIC AVENUE 			MC KEESPORT	PA	15132	55522	Complaint Housing	SINGLE FAMILY	1	NON EMERGENCY	4
HCE-20130607-4285	120937	5644  STANTON AVENUE 		APT. 1	PITTSBURGH	PA	15206	31113	Complaint Housing	MULTI FAMILY	5	SEWAGE	15
HCE-20111219-7487	120946	6965  BENNETT STREET 			PITTSBURGH	PA	15208	31207	Complaint Housing	SINGLE FAMILY	1	NON EMERGENCY	88
HCE-20130611-4353	120948	111  REDLYN STREET 			PITTSBURGH	PA	15210	33001	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	11
HCE-20130611-4407	120949	1138  DOHRMAN STREET 		# B	STOWE TOWNSHIP	PA	15136	54626	Complaint Housing	MULTI FAMILY	19	NON EMERGENCY	88
HCE-20130620-4474	120954	1916  FUNSTON STREET 			PENN HILLS	PA	15235	55650	Complaint Housing	SINGLE FAMILY	1	NON EMERGENCY	19
HCE-20121107-7518	120957	9700  FRANKSTOWN ROAD 			PENN HILLS	PA	15235	55651	Complaint Housing	SINGLE FAMILY	1	NON EMERGENCY	19
HCE-20130501-3449	120959	381  BROUGHTON ROAD 			BETHEL PARK	PA	15102	55645	West Nile	SINGLE FAMILY	1	NON EMERGENCY	73
HCE-20130311-2982	121483	40  KENDALL AVENUE 			BELLEVUE	PA	15202	54311	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	2
HCE-20130605-4233	121484	819  PARK STREET 			MC KEESPORT	PA	15132	55509	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	4
HCE-20130918-6467	121490	416  THIRTYSECOND AVENUE 			MC KEESPORT	PA	15132	55524	Complaint Housing	SINGLE FAMILY	1	NON EMERGENCY	4
HCE-20130701-4760	121491	440  TAHOE DRIVE 			PLUM	PA	15239	55268	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	5
HCE-20130820-5419	121494	700  FIRST AVENUE 			WEST ELIZABETH	PA	15088	54930	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	62
HCE-20130930-6579	121496	3215  FRANKLIN DRIVE 			PLUM	PA	15235	55264	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	5
HCE-20130821-5436	121497	1009  MORTON AVENUE 			PORT VUE	PA	15133	55003	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	62
HCE-20130801-5166	121498	7420  MT VERNON STREET 			PITTSBURGH	PA	15208	31301	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	88
HCE-20130823-5485	121499	1600  ROMINE AVENUE 			PORT VUE	PA	15133	55003	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	62
HCE-20130823-5487	121500	302  LAREDO STREET 			PORT VUE	PA	15133	55003	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	62
HCE-20130823-5491	121501	306  LAREDO STREET 			PORT VUE	PA	15133	55003	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	62
HCE-20130823-5489	121502	304  LAREDO STREET 			PORT VUE	PA	15133	55003	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	62
HCE-20130503-3467	121503	1309  PIRL STREET 			MC KEESPORT	PA	15132	55520	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	4
HCE-20130416-3300	121504	1538  ALVERADO AVENUE 		LOWER #1	PITTSBURGH	PA	15216	31916	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	46
HCE-20130823-5474	121506	419  MILLS AVENUE 			BRADDOCK	PA	15104	55138	Community Environment	MULTI FAMILY	2	NON EMERGENCY	5
HCE-20130507-3481	121507	2919  WILLETT ROAD 			BRENTWOOD	PA	15227	54782	Complaint Housing	SINGLE FAMILY	1	NON EMERGENCY	46
HCE-20130730-5123	121508	7175  HIGHLAND DRIVE 	A/ K/ A  LEECH FARM ROAD		PITTSBURGH	PA	15206	31201	Complaint Housing	MULTI FAMILY	6	NON EMERGENCY	88
HCE-20130701-4678	121509	3045  PYRAMID AVENUE 			BRENTWOOD	PA	15227	54782	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	46
HCE-20130814-5392	121510	1712  GEBHART STREET 			PITTSBURGH	PA	15212	32412	Complaint Housing	SINGLE FAMILY	1	NON EMERGENCY	83
HCE-20130822-5488	121511	1318  LOWRIE STREET 			PITTSBURGH	PA	15212	32406	Community Environment	VACANT PROPERTY	1	NON EMERGENCY	83
HCE-20130822-5486	121512	1314  LOWRIE STREET 			PITTSBURGH	PA	15212	32406	Community Environment	VACANT PROPERTY	1	NON EMERGENCY	83
HCE-20130718-4976	121515	507  CALIFORNIA AVENUE 			AVALON	PA	15202	54323	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	83
HCE-20130717-4955	121516	7709  WAVERLY STREET 			PITTSBURGH	PA	15221	31406	Community Environment	MULTI FAMILY	2	NON EMERGENCY	19
HCE-20130705-4780	121517	444  PENNSYLVANIA AVENUE 			WALL	PA	15148	55060	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	5
HCE-20130508-3497	121519	128  STATE STREET 			WILMERDING	PA	15148	55080	Complaint Housing	SINGLE FAMILY	1	NON EMERGENCY	15
HCE-20130715-4946	121520	6723  MCPHERSON BOULEVARD 			PITTSBURGH	PA	15208	31405	Community Environment	MULTI FAMILY	5	NON EMERGENCY	19
HCE-20130626-4709	121521	724  MIDDLE AVENUE 			WILMERDING	PA	15148	55080	Complaint Housing	SINGLE FAMILY	1	NO WATER	15
HCE-20140115-2588	119796	8137  CHASKE STREET 			PENN HILLS	PA	15147	55650	Complaint Housing	SINGLE FAMILY	1	NO HEAT	19
HCE-20131203-7084	119797	620 E SEVENTEENTH AVENUE 			MUNHALL	PA	15120	54843	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	11
HCE-20130919-6489	119798	1650  DELLROSE STREET 			PITTSBURGH	PA	15210	32901	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	18
HCE-20131029-6851	119799	326  HAYS AVENUE 		APT. 204	MOUNT OLIVER	PA	15210	54810	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	18
HCE-20131030-6859	119800	326  HAYS AVENUE 		APT 307	MOUNT OLIVER	PA	15210	54810	Complaint Housing	MULTI FAMILY	3	NO HEAT	18
HCE-20131212-7173	119801	1410  BELLAIRE PLACE 			PITTSBURGH	PA	15226	33206	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	11
HCE-20131029-6887	119805	1134 1/2  RACE STREET 			STOWE TOWNSHIP	PA	15136	54626	Complaint Housing	SINGLE FAMILY	1	NON EMERGENCY	88
HCE-20140102-1010	119808	1903  WAITE STREET 			PITTSBURGH	PA	15210	31603	Complaint Housing	SINGLE FAMILY	1	NON EMERGENCY	11
HCE-20140210-2775	119812	601  FIRST STREET 			WEST ELIZABETH	PA	15088		Complaint Housing	SINGLE FAMILY	1	NO WATER	62
HCE-20140207-2773	119816	2207  PALISADES MANOR 	BUILDING 2000	APT 2207	RANKIN	PA	15104	55140	Complaint Housing	MULTI FAMILY	2	NO HEAT	62
HCE-20130805-5228	119817	1213  PARK STREET 			MC KEESPORT	PA	15132	55523	Community Environment	MULTI FAMILY	2	NON EMERGENCY	4
HCE-20131230-7254	119818	2713  BARNETT WAY 			PITTSBURGH	PA	15219	30509	Complaint Housing	MULTI FAMILY	10	NON EMERGENCY	4
HCE-20131121-7018	119819	22  STAUSS STREET 			PITTSBURGH	PA	15214	32509	Complaint Housing	SINGLE FAMILY	1	NON EMERGENCY	41
HCE-20140107-2514	119822	329  ATWOOD STREET 			PITTSBURGH	PA	15213	30405	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	18
HCE-20131227-7252	119823	3520  CHARLOTTE STREET 			PITTSBURGH	PA	15201	30603	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	18
HCE-20130904-6252	119824	938  TIMBERLAND AVENUE 			PITTSBURGH	PA	15226	31917	Complaint Housing	SINGLE FAMILY	1	NON EMERGENCY	46
HCE-20130909-6311	120396	723  CHEROKEE STREET 			PITTSBURGH	PA	15219	30506	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	4
HCE-20130909-6312	120397	727  CHEROKEE STREET 			PITTSBURGH	PA	15219	30506	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	4
HCE-20130919-6471	120398	1611  COURSIN STREET 			MC KEESPORT	PA	15132	55509	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	4
HCE-20130718-4974	120399	310 E WARRINGTON AVENUE 			PITTSBURGH	PA	15210	31809	West Nile	SINGLE FAMILY	1	NON EMERGENCY	11
HCE-20130823-6259	120401	134  CHARLES STREET 			PITTSBURGH	PA	15210	33001	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	11
HCE-20130906-6303	120402	424  DAYTONA STREET 			PITTSBURGH	PA	15210	33001	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	11
HCE-20130715-4966	120403	2109  SALISBURY STREET 			PITTSBURGH	PA	15210	31608	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	11
HCE-20130802-5196	120405	221  ROTHMAN STREET 			PITTSBURGH	PA	15210	31603	West Nile	SINGLE FAMILY	1	NON EMERGENCY	11
HCE-20130906-6288	120406	2630  EDWARDS WAY 			PITTSBURGH	PA	15203	31608	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	11
HCE-20130904-6248	120407	225  MOON CLINTON ROAD 		UNIT #3	MOON TOWNSHIP	PA	15108	54516	Complaint Housing	MULTI FAMILY	5	NON EMERGENCY	41
HCE-20131009-6760	120409	240  ATLANTA DRIVE 			MOUNT LEBANON	PA	15228	55631	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	46
HCE-20130918-6475	120411	3413  GARBETT AVENUE 			MC KEESPORT	PA	15132	55520	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	4
HCE-20130827-5532	120413	1459  HAWTHORNE STREET 			PITTSBURGH	PA	15201	31018	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	15
HCE-20130917-6442	120414	906  MCCANDLESS AVENUE 			PITTSBURGH	PA	15201	31011	Community Environment	MULTI FAMILY	4	NON EMERGENCY	15
HCE-20130917-6443	120415	908  MCCANDLESS AVENUE 			PITTSBURGH	PA	15201	31011	Community Environment	MULTI FAMILY	4	NON EMERGENCY	15
HCE-20130816-5374	120416	409  SELMA STREET 			PITTSBURGH	PA	15206	31115	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	15
HCE-20130621-4533	120417	918  PORTLAND STREET 		1ST FLOOR	PITTSBURGH	PA	15206	31102	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	15
HCE-20130823-5481	120418	  FINANCE STREET 			PITTSBURGH	PA	15208	31303	West Nile	VACANT PROPERTY	1	NON EMERGENCY	86
HCE-20130125-2643	120419	826 N SHERIDAN AVENUE 		APT B	PITTSBURGH	PA	15206	31106	Complaint Housing	SINGLE FAMILY	1	NON EMERGENCY	15
HCE-20130829-6270	120420	1318  CENTER STREET 			MONROEVILLE	PA	15145	55712	West Nile	SINGLE FAMILY	1	NON EMERGENCY	86
HCE-20130826-6021	120421	450  HIGHLAND AVENUE 			WEST VIEW	PA	15229	54302	West Nile	PROPERTY TYPE N/A	1	NON EMERGENCY	86
HCE-20130311-2982	120422	40  KENDALL AVENUE 			BELLEVUE	PA	15202	54311	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	2
HCE-20130904-6253	120423	2  ROBERTSON PLACE 			ETNA	PA	15223	54250	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	83
HCE-20131021-6743	120427	935  PUNTA GORDA AVENUE 			EAST MCKEESPORT	PA	15035	55070	Complaint Housing	MULTI FAMILY	4	UTILITY TERMINATION	5
HCE-20130809-5277	120429	1136  CREEDMORE AVENUE 			PITTSBURGH	PA	15226	31918	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	41
HCE-20130612-4364	120430	9839  TOMAHAWK TRAIL 			MC CANDLESS	PA	15090	54131	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	3
HCE-20130730-5148	120433	915  RIDGE AVENUE 			STOWE TOWNSHIP	PA	15136	54626	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	88
HCE-20130815-6394	120435	102  DOROTHY STREET 			WILKINS	PA	15112	55202	Community Environment	VACANT PROPERTY	1	NON EMERGENCY	5
HCE-20130730-5146	120436	913  RIDGE AVENUE 			STOWE TOWNSHIP	PA	15136	54626	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	88
HCE-20130418-3338	120961	4115  WINDSOR STREET 			PITTSBURGH	PA	15217	31517	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	2
HCE-20130508-3516	120963	3168  CHURCHVIEW AVENUE 			BALDWIN	PA	15227	54809	Complaint Housing	SINGLE FAMILY	1	NON EMERGENCY	46
HCE-20130515-3577	120965	214  AMANDA AVENUE 			MOUNT OLIVER	PA	15210	54810	Complaint Housing	SINGLE FAMILY	1	NON EMERGENCY	18
HCE-20130502-3450	120966	132  NOBLES LANE 			PITTSBURGH	PA	15210	32901	Complaint Housing	SINGLE FAMILY	1	SEWAGE	18
HCE-20130604-4230	120971	1  SOFFEL STREET 			PITTSBURGH	PA	15211	31915	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	46
HCE-20130606-4268	120972	8307  ST. LAWRENCE AVENUE 			SWISSVALE	PA	15208		Complaint Housing	MULTI FAMILY	1	NON EMERGENCY	18
HCE-20130412-3277	120973	706  ALLEGHENY RIVER BOULEVARD 			VERONA	PA	15147	55240	Community Environment	MULTI FAMILY	2	NON EMERGENCY	11
HCE-20130611-4343	120974	59 1/2  SPRUCE STREET 			HARRISON TOWNSHIP	PA	15065	54012	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	1
HCE-20130524-4117	120975	5023  GERTRUDE STREET 			PITTSBURGH	PA	15207	31515	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	2
HCE-20130418-3330	120988	911  PARK STREET 			MC KEESPORT	PA	15132	55509	Complaint Housing	SINGLE FAMILY	1	NON EMERGENCY	4
HCE-20130710-4833	120991	1936  LAKETON ROAD 			WILKINSBURG	PA	15221	55614	Complaint Housing	SINGLE FAMILY	1	SEWAGE	1
HCE-20130422-3372	120992	500  LAMPLITE LANE 			MC CANDLESS	PA	15237	54133	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	3
HCE-20130103-2677	120993	1220  HILL AVENUE 			WILKINSBURG	PA	15221	55615	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	1
HCE-20130515-3572	120994	433  ELLA STREET 			WILKINSBURG	PA	15221	55610	Community Environment	MULTI FAMILY	2	NON EMERGENCY	1
HCE-20131223-7227	119220	3045  PYRAMID AVENUE 		E-12	BRENTWOOD	PA	15227	54782	Complaint Housing	MULTI FAMILY	18	NON EMERGENCY	46
HCE-20130722-5027	119221	2606  BARTOLD STREET 			PITTSBURGH	PA	15212	32717	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	88
HCE-20130911-6375	119223	2000  WAVERLY STREET 		APT #8	SWISSVALE	PA	15218	55151	Complaint Housing	SINGLE FAMILY	1	NON EMERGENCY	18
HCE-20131126-7055	119224	1910  MONONGAHELA AVENUE 			SWISSVALE	PA	15218	55153	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	18
HCE-20140224-2888	119226	3045  PYRAMID AVENUE 		BLDG. #E	BRENTWOOD	PA	15227	54782	Complaint Housing	MULTI FAMILY	18	NON EMERGENCY	46
HCE-20140109-2530	119229	7341  DENNISTON AVENUE 		APT 5	SWISSVALE	PA	15218	55153	Complaint Housing	MULTI FAMILY	2	NO WATER	18
HCE-20140214-2823	119231	1810  LAKETON ROAD 		FLOOR 1	WILKINSBURG	PA	15221	55614	Complaint Housing	SINGLE FAMILY	1	NO WATER	1
HCE-20140210-2781	119239	5538  JACKSON STREET 			PITTSBURGH	PA	15206	31111	Complaint Housing	MULTI FAMILY	20	NON EMERGENCY	15
HCE-20130920-6501	119243	2829  PERRYSVILLE AVENUE 			PITTSBURGH	PA	15214	32615	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	3
HCE-20131119-7010	119244	629  HAZEL STREET 			MC KEESPORT	PA	15132	55509	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	4
HCE-20130917-6454	119245	2574  BRACKENRIDGE STREET 			PITTSBURGH	PA	15219	30510	Complaint Housing	SINGLE FAMILY	1	NON EMERGENCY	4
HCE-20130703-4868	119246	2118  ROCKLEDGE STREET 			PITTSBURGH	PA	15212	32620	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	3
HCE-20130611-4342	119247	4404  FRANCIS STREET 			WEST MIFFLIN	PA	15122	54881	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	15
HCE-20130816-5368	119248	814  SCHOOL STREET 			WEST MIFFLIN	PA	15122	54882	Community Environment	VACANT PROPERTY	1	NON EMERGENCY	15
HCE-20130816-5371	119249	104  HAMPTON ROAD 			WEST MIFFLIN	PA	15122	54886	Complaint Housing	SINGLE FAMILY	1	NON EMERGENCY	15
HCE-20130919-6485	119251	7113  KEDRON STREET 			PITTSBURGH	PA	15208	31302	Complaint Housing	SINGLE FAMILY	1	NON EMERGENCY	88
HCE-20130912-6371	119254	7037  BENNETT STREET 			PITTSBURGH	PA	15208	31303	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	88
HCE-20131005-6700	119255	7125  KEDRON STREET 			PITTSBURGH	PA	15208	31302	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	88
HCE-20140107-1041	119256	310  ROUP AVENUE 	1ST FLOOR REAR		PITTSBURGH	PA	15232	30807	Complaint Housing	MULTI FAMILY	2	NO HEAT	18
HCE-20140106-1031	119257	909  RIDGE AVENUE 			STOWE TOWNSHIP	PA	15136	54626	Complaint Housing	MULTI FAMILY	1	NON EMERGENCY	41
HCE-20140130-2721	119832	2500-2526  BERG PLACE 	AKA 2531-2539 BROWNSVILLE		PITTSBURGH	PA	15210	32904	Complaint Housing	MULTI FAMILY	2	NO WATER	18
HCE-20140210-2787	119833	2520  BERG PLACE 			PITTSBURGH	PA	15210	32904	Complaint Housing	SINGLE FAMILY	1	NO WATER	18
HCE-20140201-2741	119834	2219  BROWNSVILLE ROAD 		APT 1	PITTSBURGH	PA	15210	32902	Complaint Housing	MULTI FAMILY	2	NO HEAT	18
HCE-20131203-7093	119835	225  TRAVIS DRIVE 		APT. #6	BALDWIN	PA	15236	54805	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	46
HCE-20140210-2781	119837	5538  JACKSON STREET 			PITTSBURGH	PA	15206	31111	Complaint Housing	MULTI FAMILY	20	NON EMERGENCY	15
HCE-20140220-2868	119839	245 E TWENTIETH AVENUE 		REAR	HOMESTEAD	PA	15120	54838	Complaint Housing	SINGLE FAMILY	1	NO WATER	4
HCE-20130805-5209	119841	7022  FRANKSTOWN AVENUE 			PITTSBURGH	PA	15208	31303	West Nile	MULTI FAMILY	3	NON EMERGENCY	88
HCE-20130911-6374	119842	204  PENN VISTA DRIVE 			PENN HILLS	PA	15235	55653	Complaint Housing	SINGLE FAMILY	1	NON EMERGENCY	19
HCE-20130711-4845	119846	320  JEFFERSON ROAD 			PENN HILLS	PA	15235	55656	Complaint Housing	SINGLE FAMILY	1	NON EMERGENCY	19
HCE-20140128-2694	119849	1102  CENTER STREET 		APT 2	WILKINSBURG	PA	15221	55612	Complaint Housing	SINGLE FAMILY	1	NON EMERGENCY	1
HCE-20140226-2916	119850	666  PRINCETON BOULEVARD 			WILKINSBURG	PA	15221	55615	Complaint Housing	SINGLE FAMILY	1	NO HEAT	1
HCE-20130705-4752	119852	508  PAULSON AVENUE 			PITTSBURGH	PA	15206	31204	Complaint Housing	SINGLE FAMILY	1	NON EMERGENCY	88
HCE-20140115-2587	119853	426  ROSS AVENUE 		APT 1	WILKINSBURG	PA	15221	55604	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	1
HCE-20140307-2999	119856	65  E STREET 			STOWE TOWNSHIP	PA	15136	54621	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	41
HCE-20131218-7194	119857	909  BROOKLINE BOULEVARD 		2ND FLR.	PITTSBURGH	PA	15226	31919	Complaint Housing	MULTI FAMILY	2	NO HEAT	41
HCE-20131009-6667	119859	11  COMER STREET 			PITTSBURGH	PA	15207	33101	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	4
HCE-20140210-2780	119860	532  FIFTH AVENUE 			CORAOPOLIS	PA	15108	54508	Complaint Housing	SINGLE FAMILY	1	NON EMERGENCY	41
HCE-20140115-2583	119864	315  ROBERTS STREET 		APT 2	PITTSBURGH	PA	15219	30314	Complaint Housing	MULTI FAMILY	3	NON EMERGENCY	4
HCE-20130723-5037	120440	115  HAMPTON STREET 			WALL	PA	15148	55060	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	5
HCE-20130924-6531	120441	107 S TWENTYSIXTH STREET 			PITTSBURGH	PA	15203	31609	Complaint Housing	SINGLE FAMILY	1	NON EMERGENCY	11
HCE-20130730-5143	120442	909  RIDGE AVENUE 			STOWE TOWNSHIP	PA	15136	54626	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	88
HCE-20130322-3087	120443	660  MERCER STREET 			TURTLE CREEK	PA	15145	55094	Complaint Housing	SINGLE FAMILY	1	NON EMERGENCY	5
HCE-20130214-2783	120445	117  BETTY JANE COURT 			PENN HILLS	PA	15235	55652	Complaint Housing	SINGLE FAMILY	1	NON EMERGENCY	19
HCE-20130730-5144	120446	911  RIDGE AVENUE 			STOWE TOWNSHIP	PA	15136	54626	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	88
HCE-20130923-6517	120447	3743  MARGATE ROAD 			CHURCHILL	PA	15221	55190	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	5
HCE-20130919-6485	120448	7113  KEDRON STREET 			PITTSBURGH	PA	15208	31302	Complaint Housing	SINGLE FAMILY	1	NON EMERGENCY	88
HCE-20130910-6455	120449	104 1/2  KNOX AVENUE 			PITTSBURGH	PA	15210	33001	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	11
HCE-20130924-6534	120450	1829  LETSCHE STREET 		APT. 59	PITTSBURGH	PA	15212		Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	41
HCE-20130924-6538	120451	212  MARSONIA STREET 			PITTSBURGH	PA	15214	32509	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	41
HCE-20130530-4152	120452	324 W FOURTEENTH AVENUE 		APT#1	HOMESTEAD	PA	15120	54838	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	4
HCE-20130827-5527	120454	4317  ARMORHILL AVENUE 			PITTSBURGH	PA	15120	33103	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	4
HCE-20130910-6453	120455	104  KNOX AVENUE 			PITTSBURGH	PA	15210	33001	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	11
HCE-20130701-4687	120456	202  BELLEVUE DRIVE 			PENN HILLS	PA	15235	55655	Complaint Housing	SINGLE FAMILY	1	NON EMERGENCY	19
HCE-20130910-6459	120458	842  LOYAL WAY 			PITTSBURGH	PA	15210	31803	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	11
HCE-20131031-6868	120460	935  PUNTA GORDA AVENUE 			EAST MCKEESPORT	PA	15035	55070	Complaint Housing	SINGLE FAMILY	1	UTILITY TERMINATION	5
HCE-20130919-6483	120461	1020  MONTIER STREET 			WILKINSBURG	PA	15221	55615	Community Environment	SINGLE FAMILY	1	NON EMERGENCY	1
HCE-20130821-5447	120462	500  TODD STREET 		22	WILKINSBURG	PA	15221	55605	Community Environment	MULTI FAMILY	23	NON EMERGENCY	1
HCE-20130923-6513	120463	72 S FREMONT AVENUE 		#57	BELLEVUE	PA	15202	54315	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	2
HCE-20130702-4775	120464	1301  MANHATTAN STREET 			PITTSBURGH	PA	15233	32107	Complaint Housing	MULTI FAMILY	2	NON EMERGENCY	15
HCE-20130924-6515	120465	430  DAWSON AVENUE 			BELLEVUE	PA	15202	54315	Community Environment	MULTI FAMILY	2	NON EMERGENCY	2
HCE-20130920-6493	120466	187 N SPRAGUE AVENUE 			BELLEVUE	PA	15202		Community Environment	SINGLE FAMILY	1	NON EMERGENCY	2
